SITE,USAF,YEAR,BBCH11,n_11,LAT,LON
1078801996,107880,1996,126,1,48.83,12.57
1078801997,107880,1997,116,1,48.83,12.57
1078801999,107880,1999,116,1,48.83,12.57
1078802002,107880,2002,120,1,48.83,12.57
1078802005,107880,2005,124,2,48.83,12.57
1078802006,107880,2006,123,1,48.83,12.57
1078802008,107880,2008,117,1,48.83,12.57
1079101976,107910,1976,135,2,49.12,13.13
1079101978,107910,1978,132,1,49.12,13.13
1079101981,107910,1981,117,2,49.12,13.13
1079101982,107910,1982,135,1,49.12,13.13
1079101983,107910,1983,131,1,49.12,13.13
1079101984,107910,1984,135.6666666667,3,49.12,13.13
1079101985,107910,1985,128.3333333333,3,49.12,13.13
1079101987,107910,1987,146,1,49.12,13.13
1079101989,107910,1989,118,1,49.12,13.13
1079101990,107910,1990,103,1,49.12,13.13
1079101991,107910,1991,144,1,49.12,13.13
1079101992,107910,1992,135,1,49.12,13.13
1079601990,107960,1990,128,1,49.03,13.23
1079601991,107960,1991,135,1,49.03,13.23
1080301975,108030,1975,118,1,48.00,7.85
1080301976,108030,1976,111.5,2,48.00,7.85
1080301978,108030,1978,128,1,48.00,7.85
1080301981,108030,1981,103,1,48.00,7.85
1080301982,108030,1982,113,2,48.00,7.85
1080301983,108030,1983,111,1,48.00,7.85
1080301985,108030,1985,120,1,48.00,7.85
1080301986,108030,1986,111,1,48.00,7.85
1080301987,108030,1987,112,1,48.00,7.85
1080301988,108030,1988,118,2,48.00,7.85
1080301989,108030,1989,132,1,48.00,7.85
1080301991,108030,1991,91,1,48.00,7.85
1080501975,108050,1975,118,1,48.37,7.83
1080501976,108050,1976,107,1,48.37,7.83
1080501980,108050,1980,123,1,48.37,7.83
1080501981,108050,1981,97,3,48.37,7.83
1080501983,108050,1983,124,1,48.37,7.83
1080501984,108050,1984,126,1,48.37,7.83
1080501985,108050,1985,113.5,2,48.37,7.83
1080501986,108050,1986,124,1,48.37,7.83
1080501988,108050,1988,111,1,48.37,7.83
1080501989,108050,1989,118,1,48.37,7.83
1080501990,108050,1990,81,1,48.37,7.83
1080501996,108050,1996,110,1,48.37,7.83
1080501997,108050,1997,85,2,48.37,7.83
1080501998,108050,1998,96,1,48.37,7.83
1080502003,108050,2003,92,1,48.37,7.83
1080502004,108050,2004,110,1,48.37,7.83
1080502005,108050,2005,111,1,48.37,7.83
1080502007,108050,2007,96.5,2,48.37,7.83
1080502008,108050,2008,116.5,2,48.37,7.83
1080502009,108050,2009,100,1,48.37,7.83
1081501974,108150,1974,120.6666666667,3,48.45,8.42
1081501975,108150,1975,151,1,48.45,8.42
1081501976,108150,1976,149,1,48.45,8.42
1081501980,108150,1980,140,2,48.45,8.42
1081501981,108150,1981,144,1,48.45,8.42
1081501982,108150,1982,147,1,48.45,8.42
1081501983,108150,1983,134,1,48.45,8.42
1081501985,108150,1985,135.5,2,48.45,8.42
1081501986,108150,1986,139,3,48.45,8.42
1081501987,108150,1987,123,1,48.45,8.42
1081501988,108150,1988,138,1,48.45,8.42
1081501992,108150,1992,118,1,48.45,8.42
1081801976,108180,1976,125,1,48.10,8.75
1081801978,108180,1978,138.5,2,48.10,8.75
1081801979,108180,1979,141.3333333333,3,48.10,8.75
1081801982,108180,1982,137,1,48.10,8.75
1081801983,108180,1983,139.3333333333,3,48.10,8.75
1081801984,108180,1984,140,1,48.10,8.75
1081801988,108180,1988,135.3333333333,3,48.10,8.75
1081801989,108180,1989,127,1,48.10,8.75
1081801991,108180,1991,149,2,48.10,8.75
1081801992,108180,1992,130,1,48.10,8.75
1082701994,108270,1994,126,3,48.18,9.00
1082701996,108270,1996,129.5,2,48.18,9.00
1082701997,108270,1997,140,1,48.18,9.00
1082701998,108270,1998,127.6666666667,3,48.18,9.00
1082702001,108270,2001,126.5,2,48.18,9.00
1082702003,108270,2003,123.5,2,48.18,9.00
1082702004,108270,2004,119,1,48.18,9.00
1082702005,108270,2005,128,2,48.18,9.00
1082702006,108270,2006,128,2,48.18,9.00
1082702007,108270,2007,113,1,48.18,9.00
1082702010,108270,2010,118,1,48.18,9.00
1083601974,108360,1974,136,1,48.67,9.87
1083601975,108360,1975,139,1,48.67,9.87
1083601976,108360,1976,129,1,48.67,9.87
1083601978,108360,1978,152,2,48.67,9.87
1083601979,108360,1979,128,1,48.67,9.87
1083601980,108360,1980,145,1,48.67,9.87
1083601981,108360,1981,141,1,48.67,9.87
1083601982,108360,1982,139,1,48.67,9.87
1083601983,108360,1983,138.5,2,48.67,9.87
1083601984,108360,1984,157.5,2,48.67,9.87
1083601985,108360,1985,130,1,48.67,9.87
1083601986,108360,1986,129,2,48.67,9.87
1083601988,108360,1988,130,1,48.67,9.87
1083601990,108360,1990,128,1,48.67,9.87
1083601991,108360,1991,145,1,48.67,9.87
1083601992,108360,1992,133,2,48.67,9.87
1083701986,108370,1986,127,1,48.22,9.92
1083701989,108370,1989,114,1,48.22,9.92
1083701990,108370,1990,123,3,48.22,9.92
1083701992,108370,1992,121,1,48.22,9.92
1083701994,108370,1994,125,1,48.22,9.92
1083701999,108370,1999,122,1,48.22,9.92
1083702000,108370,2000,118.5,4,48.22,9.92
1083702001,108370,2001,127,1,48.22,9.92
1083702002,108370,2002,123,4,48.22,9.92
1083702003,108370,2003,118,1,48.22,9.92
1083702006,108370,2006,128,1,48.22,9.92
1083702008,108370,2008,125,1,48.22,9.92
1083801974,108380,1974,112,1,48.38,9.95
1083801975,108380,1975,122,1,48.38,9.95
1083801978,108380,1978,141,1,48.38,9.95
1083801979,108380,1979,129,1,48.38,9.95
1083801980,108380,1980,135,1,48.38,9.95
1083801982,108380,1982,133.3333333333,3,48.38,9.95
1083801983,108380,1983,129,1,48.38,9.95
1083801984,108380,1984,138.5,2,48.38,9.95
1083801986,108380,1986,129,1,48.38,9.95
1083801987,108380,1987,140,1,48.38,9.95
1083801989,108380,1989,102,1,48.38,9.95
1083801990,108380,1990,121,1,48.38,9.95
1083801991,108380,1991,118.5,2,48.38,9.95
1083801992,108380,1992,121,1,48.38,9.95
1084501974,108450,1974,145,1,48.43,10.23
1084501982,108450,1982,137,1,48.43,10.23
1085201971,108520,1971,118,1,48.43,10.93
1085201975,108520,1975,130,1,48.43,10.93
1085201976,108520,1976,132,1,48.43,10.93
1085201978,108520,1978,127.5,2,48.43,10.93
1085201979,108520,1979,135,1,48.43,10.93
1085201981,108520,1981,136,1,48.43,10.93
1085201982,108520,1982,133,2,48.43,10.93
1085201983,108520,1983,123,1,48.43,10.93
1085201984,108520,1984,134.5,2,48.43,10.93
1085201986,108520,1986,122,2,48.43,10.93
1085201987,108520,1987,130.6666666667,3,48.43,10.93
1085201990,108520,1990,125,1,48.43,10.93
1085201991,108520,1991,132,1,48.43,10.93
1085201992,108520,1992,126,1,48.43,10.93
1085301974,108530,1974,107,2,48.72,11.22
1085301977,108530,1977,125,1,48.72,11.22
1085301979,108530,1979,131.5,2,48.72,11.22
1085301980,108530,1980,131.5,2,48.72,11.22
1085301982,108530,1982,127,1,48.72,11.22
1085301985,108530,1985,130,1,48.72,11.22
1085301986,108530,1986,125,1,48.72,11.22
1085301988,108530,1988,121,1,48.72,11.22
1085301989,108530,1989,121.6666666667,3,48.72,11.22
1085301990,108530,1990,126,1,48.72,11.22
1085301991,108530,1991,130,1,48.72,11.22
1085301993,108530,1993,114,2,48.72,11.22
1085301998,108530,1998,127,2,48.72,11.22
1085301999,108530,1999,121,1,48.72,11.22
1085302003,108530,2003,117,1,48.72,11.22
1085302004,108530,2004,121,1,48.72,11.22
1085302005,108530,2005,120,1,48.72,11.22
1085302006,108530,2006,122.5,2,48.72,11.22
1085302008,108530,2008,129,2,48.72,11.22
1085302009,108530,2009,128,1,48.72,11.22
1085302010,108530,2010,128,1,48.72,11.22
1085601974,108560,1974,122.5,2,48.18,10.85
1085601975,108560,1975,131.5,2,48.18,10.85
1085601976,108560,1976,122,1,48.18,10.85
1085601980,108560,1980,136,2,48.18,10.85
1085601981,108560,1981,104,1,48.18,10.85
1085601982,108560,1982,135.5,2,48.18,10.85
1085601986,108560,1986,128.6666666667,3,48.18,10.85
1085601987,108560,1987,135.5,2,48.18,10.85
1085601988,108560,1988,124,1,48.18,10.85
1085601989,108560,1989,123,1,48.18,10.85
1085601992,108560,1992,131,1,48.18,10.85
1085601993,108560,1993,123.5,2,48.18,10.85
1085601994,108560,1994,121,2,48.18,10.85
1085601995,108560,1995,123,1,48.18,10.85
1085601996,108560,1996,122.5,2,48.18,10.85
1085601997,108560,1997,129,2,48.18,10.85
1085601998,108560,1998,121,2,48.18,10.85
1085601999,108560,1999,132,1,48.18,10.85
1085602003,108560,2003,120,1,48.18,10.85
1085602005,108560,2005,123.5,2,48.18,10.85
1085602006,108560,2006,125,1,48.18,10.85
1085602007,108560,2007,110,1,48.18,10.85
1085602008,108560,2008,125,1,48.18,10.85
1085602009,108560,2009,112.3333333333,3,48.18,10.85
1085602010,108560,2010,118,1,48.18,10.85
1085701976,108570,1976,130,1,48.07,10.90
1085701977,108570,1977,110,1,48.07,10.90
1085701981,108570,1981,148,2,48.07,10.90
1085701982,108570,1982,134.6666666667,3,48.07,10.90
1085701985,108570,1985,131.5,2,48.07,10.90
1085701986,108570,1986,125,1,48.07,10.90
1085701989,108570,1989,120,1,48.07,10.90
1085701991,108570,1991,140,1,48.07,10.90
1085701992,108570,1992,137,1,48.07,10.90
1085701995,108570,1995,125,2,48.07,10.90
1085701997,108570,1997,128.5,2,48.07,10.90
1085701999,108570,1999,124,2,48.07,10.90
1085702000,108570,2000,114,1,48.07,10.90
1085702001,108570,2001,123,2,48.07,10.90
1085702002,108570,2002,108,1,48.07,10.90
1085702003,108570,2003,116,1,48.07,10.90
1085702004,108570,2004,130,1,48.07,10.90
1085702005,108570,2005,113,1,48.07,10.90
1085702006,108570,2006,117,1,48.07,10.90
1085702007,108570,2007,109,1,48.07,10.90
1085702008,108570,2008,117,1,48.07,10.90
1085702009,108570,2009,108,1,48.07,10.90
1085702010,108570,2010,112,1,48.07,10.90
1085801974,108580,1974,134,1,48.20,11.27
1085801975,108580,1975,127,1,48.20,11.27
1085801976,108580,1976,124,2,48.20,11.27
1085801977,108580,1977,121,2,48.20,11.27
1085801980,108580,1980,129,1,48.20,11.27
1085801981,108580,1981,129,2,48.20,11.27
1085801982,108580,1982,136.3333333333,3,48.20,11.27
1085801983,108580,1983,116,1,48.20,11.27
1085801985,108580,1985,136,1,48.20,11.27
1085801986,108580,1986,130,1,48.20,11.27
1085801987,108580,1987,117,1,48.20,11.27
1085801990,108580,1990,106,1,48.20,11.27
1086001978,108600,1978,152,1,48.72,11.53
1086302010,108630,2010,117,1,48.40,11.70
1086501983,108650,1983,127,2,48.13,11.55
1086501988,108650,1988,131,1,48.13,11.55
1086501989,108650,1989,110,1,48.13,11.55
1086501990,108650,1990,123.5,2,48.13,11.55
1086501991,108650,1991,130,1,48.13,11.55
1086601971,108660,1971,124,1,48.35,11.79
1086601974,108660,1974,100,2,48.35,11.79
1086601975,108660,1975,130,1,48.35,11.79
1086601977,108660,1977,128,2,48.35,11.79
1086601978,108660,1978,132,2,48.35,11.79
1086601979,108660,1979,135,1,48.35,11.79
1086601981,108660,1981,145,1,48.35,11.79
1086601984,108660,1984,126,1,48.35,11.79
1086601985,108660,1985,130,1,48.35,11.79
1086601989,108660,1989,109,2,48.35,11.79
1086601990,108660,1990,118,1,48.35,11.79
1086601992,108660,1992,130.5,2,48.35,11.79
1086601993,108660,1993,123,1,48.35,11.79
1086601994,108660,1994,118.5,2,48.35,11.79
1086601995,108660,1995,125,1,48.35,11.79
1086601996,108660,1996,123,2,48.35,11.79
1086601997,108660,1997,124.3333333333,3,48.35,11.79
1086601999,108660,1999,121,1,48.35,11.79
1086602000,108660,2000,119,2,48.35,11.79
1086602001,108660,2001,122,2,48.35,11.79
1086602003,108660,2003,117,1,48.35,11.79
1086602005,108660,2005,120,2,48.35,11.79
1086602006,108660,2006,123,1,48.35,11.79
1086602007,108660,2007,107,1,48.35,11.79
1086602008,108660,2008,118,2,48.35,11.79
1086602009,108660,2009,105,1,48.35,11.79
1086901975,108690,1975,131,1,48.32,11.95
1086901976,108690,1976,134,2,48.32,11.95
1086901977,108690,1977,128,1,48.32,11.95
1086901978,108690,1978,126,2,48.32,11.95
1086901979,108690,1979,137,2,48.32,11.95
1086901980,108690,1980,134,1,48.32,11.95
1086901981,108690,1981,128,1,48.32,11.95
1086901983,108690,1983,125,1,48.32,11.95
1086901985,108690,1985,136,1,48.32,11.95
1086901987,108690,1987,125,1,48.32,11.95
1086901989,108690,1989,116,1,48.32,11.95
1086901990,108690,1990,120,1,48.32,11.95
1087501975,108750,1975,117,1,48.28,12.50
1087501977,108750,1977,117,2,48.28,12.50
1087501978,108750,1978,125,1,48.28,12.50
1087501980,108750,1980,138,2,48.28,12.50
1087501981,108750,1981,118.5,2,48.28,12.50
1087501982,108750,1982,130.5,2,48.28,12.50
1087501983,108750,1983,115,1,48.28,12.50
1087501984,108750,1984,134,1,48.28,12.50
1087501985,108750,1985,136,1,48.28,12.50
1087501986,108750,1986,112,1,48.28,12.50
1087501987,108750,1987,125,3,48.28,12.50
1087501988,108750,1988,121,1,48.28,12.50
1087501991,108750,1991,116,1,48.28,12.50
1087501992,108750,1992,115,1,48.28,12.50
1089301971,108930,1971,123,3,48.58,13.47
1089301975,108930,1975,125.5,2,48.58,13.47
1089301980,108930,1980,135,1,48.58,13.47
1089301984,108930,1984,132,1,48.58,13.47
1089301985,108930,1985,116,1,48.58,13.47
1089301986,108930,1986,122,1,48.58,13.47
1089301987,108930,1987,126,3,48.58,13.47
1089301988,108930,1988,126,1,48.58,13.47
1089301989,108930,1989,113.5,2,48.58,13.47
1089301990,108930,1990,125,1,48.58,13.47
1089301992,108930,1992,127,1,48.58,13.47
1089502000,108950,2000,115.5,2,48.55,13.35
1089502001,108950,2001,116,2,48.55,13.35
1089502002,108950,2002,116.5,2,48.55,13.35
1089502003,108950,2003,115,2,48.55,13.35
1089502004,108950,2004,122.5,2,48.55,13.35
1089502006,108950,2006,120,1,48.55,13.35
1089502007,108950,2007,107,2,48.55,13.35
1089502009,108950,2009,112,2,48.55,13.35
1090001974,109000,1974,122.5,2,47.90,7.62
1090001977,109000,1977,132,2,47.90,7.62
1090001979,109000,1979,136.5,2,47.90,7.62
1090001980,109000,1980,117,1,47.90,7.62
1090001981,109000,1981,98,1,47.90,7.62
1090001982,109000,1982,111,1,47.90,7.62
1090001983,109000,1983,115,1,47.90,7.62
1090001985,109000,1985,119,1,47.90,7.62
1090001986,109000,1986,125,1,47.90,7.62
1090001987,109000,1987,116,1,47.90,7.62
1090001988,109000,1988,112,1,47.90,7.62
1090001989,109000,1989,102,1,47.90,7.62
1090001990,109000,1990,82,1,47.90,7.62
1090001991,109000,1991,95,1,47.90,7.62
1090001992,109000,1992,113,1,47.90,7.62
1090801975,109080,1975,131,1,47.88,8.00
1090801978,109080,1978,151,1,47.88,8.00
1090801979,109080,1979,138.5,2,47.88,8.00
1090801980,109080,1980,146,1,47.88,8.00
1090801983,109080,1983,145,1,47.88,8.00
1090801985,109080,1985,157.5,2,47.88,8.00
1090801987,109080,1987,147,1,47.88,8.00
1090801989,109080,1989,133.5,2,47.88,8.00
1090801991,109080,1991,136,1,47.88,8.00
1090801992,109080,1992,129,1,47.88,8.00
1092101984,109210,1984,138,1,47.98,8.90
1092101987,109210,1987,126,1,47.98,8.90
1092101988,109210,1988,135,1,47.98,8.90
1092101990,109210,1990,126,1,47.98,8.90
1092101991,109210,1991,148,1,47.98,8.90
1092901976,109290,1976,124,1,47.68,9.18
1092901977,109290,1977,117,2,47.68,9.18
1092901978,109290,1978,127,1,47.68,9.18
1092901982,109290,1982,122,2,47.68,9.18
1092901984,109290,1984,125,1,47.68,9.18
1092901986,109290,1986,124,1,47.68,9.18
1092901987,109290,1987,120.5,2,47.68,9.18
1092901988,109290,1988,119,1,47.68,9.18
1092901989,109290,1989,122,1,47.68,9.18
1092901990,109290,1990,115,2,47.68,9.18
1093401971,109340,1971,124.5,2,47.65,9.48
1093401975,109340,1975,129,1,47.65,9.48
1093401976,109340,1976,129,1,47.65,9.48
1093501986,109350,1986,127,1,47.67,9.52
1093501987,109350,1987,125,1,47.67,9.52
1093501989,109350,1989,116,2,47.67,9.52
1093501991,109350,1991,106,1,47.67,9.52
1093501994,109350,1994,111,1,47.67,9.52
1093501995,109350,1995,120,1,47.67,9.52
1093501996,109350,1996,116,1,47.67,9.52
1093501997,109350,1997,116.5,2,47.67,9.52
1093501999,109350,1999,122,1,47.67,9.52
1093502000,109350,2000,116,4,47.67,9.52
1093502001,109350,2001,122,1,47.67,9.52
1093502007,109350,2007,107,1,47.67,9.52
1093502008,109350,2008,116,1,47.67,9.52
1093502009,109350,2009,114,1,47.67,9.52
1094601974,109460,1974,150,1,47.72,10.33
1094601975,109460,1975,134,1,47.72,10.33
1094601976,109460,1976,128.5,2,47.72,10.33
1094601979,109460,1979,141,1,47.72,10.33
1094601980,109460,1980,168,2,47.72,10.33
1094601982,109460,1982,176,1,47.72,10.33
1094601983,109460,1983,128,1,47.72,10.33
1094601985,109460,1985,131,1,47.72,10.33
1094601986,109460,1986,157,2,47.72,10.33
1094601989,109460,1989,120,1,47.72,10.33
1094601990,109460,1990,130,1,47.72,10.33
1094601991,109460,1991,145.5,2,47.72,10.33
1094701975,109470,1975,125,1,47.98,10.23
1094701976,109470,1976,126,1,47.98,10.23
1094701977,109470,1977,126,2,47.98,10.23
1094701978,109470,1978,128,2,47.98,10.23
1094701979,109470,1979,142,1,47.98,10.23
1094701980,109470,1980,140.5,2,47.98,10.23
1094701982,109470,1982,143,1,47.98,10.23
1094701985,109470,1985,142,2,47.98,10.23
1094701986,109470,1986,129.5,2,47.98,10.23
1094701987,109470,1987,135,1,47.98,10.23
1094701989,109470,1989,120,1,47.98,10.23
1094701992,109470,1992,107,1,47.98,10.23
1094701995,109470,1995,119,1,47.98,10.23
1094701997,109470,1997,128.6666666667,3,47.98,10.23
1094701998,109470,1998,119,1,47.98,10.23
1094701999,109470,1999,132,1,47.98,10.23
1094702000,109470,2000,128,1,47.98,10.23
1094702001,109470,2001,130.5,2,47.98,10.23
1094702008,109470,2008,125,1,47.98,10.23
1094702009,109470,2009,117.5,2,47.98,10.23
1094702010,109470,2010,126,1,47.98,10.23
1094801974,109480,1974,136.5,2,47.40,10.28
1094801975,109480,1975,142,1,47.40,10.28
1094801976,109480,1976,139,1,47.40,10.28
1094801978,109480,1978,145,2,47.40,10.28
1094801981,109480,1981,130,1,47.40,10.28
1094801984,109480,1984,149,1,47.40,10.28
1094801986,109480,1986,136,1,47.40,10.28
1094801991,109480,1991,130,1,47.40,10.28
1096101971,109610,1971,115,1,47.42,10.98
1096101974,109610,1974,133,2,47.42,10.98
1096101977,109610,1977,142,1,47.42,10.98
1096101978,109610,1978,130,1,47.42,10.98
1096101983,109610,1983,135,1,47.42,10.98
1096101984,109610,1984,144,1,47.42,10.98
1096101986,109610,1986,129,2,47.42,10.98
1096101987,109610,1987,144,1,47.42,10.98
1096101988,109610,1988,140,1,47.42,10.98
1096101989,109610,1989,134,3,47.42,10.98
1096101991,109610,1991,156,1,47.42,10.98
1096101992,109610,1992,136.5,2,47.42,10.98
1096201974,109620,1974,150,1,47.80,11.02
1096201978,109620,1978,136,1,47.80,11.02
1096201979,109620,1979,139,2,47.80,11.02
1096201980,109620,1980,150,1,47.80,11.02
1096201982,109620,1982,136.6666666667,3,47.80,11.02
1096201983,109620,1983,132,1,47.80,11.02
1096201984,109620,1984,157,1,47.80,11.02
1096201985,109620,1985,142,1,47.80,11.02
1096201986,109620,1986,134,1,47.80,11.02
1096201987,109620,1987,149,1,47.80,11.02
1096201988,109620,1988,125,1,47.80,11.02
1096301974,109630,1974,100,1,47.48,11.07
1096301975,109630,1975,129.5,2,47.48,11.07
1096301977,109630,1977,112,1,47.48,11.07
1096301978,109630,1978,127,2,47.48,11.07
1096301979,109630,1979,127.5,2,47.48,11.07
1096301980,109630,1980,143,1,47.48,11.07
1096301987,109630,1987,124,1,47.48,11.07
1096301988,109630,1988,128,1,47.48,11.07
1096301990,109630,1990,115,1,47.48,11.07
1096301991,109630,1991,144,1,47.48,11.07
1097111971,109711,1971,139,1,47.77,11.60
1098001974,109800,1974,115,2,47.70,12.02
1098001976,109800,1976,123,1,47.70,12.02
1098001979,109800,1979,132,2,47.70,12.02
1098001980,109800,1980,132,2,47.70,12.02
1098001982,109800,1982,135,2,47.70,12.02
1098001984,109800,1984,122,1,47.70,12.02
1098001987,109800,1987,116,1,47.70,12.02
1098001988,109800,1988,123,1,47.70,12.02
1098001989,109800,1989,102,2,47.70,12.02
1098001990,109800,1990,123,1,47.70,12.02
1100101996,110010,1996,122,1,48.10,13.67
1100101997,110010,1997,110,1,48.10,13.67
1100101998,110010,1998,110,1,48.10,13.67
1100801996,110080,1996,128,1,48.57,14.00
1100801997,110080,1997,133,1,48.57,14.00
1100801998,110080,1998,135.5,2,48.57,14.00
1100802000,110080,2000,118,1,48.57,14.00
1100802004,110080,2004,127,1,48.57,14.00
1100802006,110080,2006,126,1,48.57,14.00
1100802008,110080,2008,129,1,48.57,14.00
1100802009,110080,2009,112,1,48.57,14.00
1100802010,110080,2010,121,1,48.57,14.00
1101001975,110100,1975,120,2,48.23,14.18
1101001976,110100,1976,111,1,48.23,14.18
1101001977,110100,1977,87,1,48.23,14.18
1101001978,110100,1978,116,1,48.23,14.18
1101001981,110100,1981,94,1,48.23,14.18
1101001982,110100,1982,111,1,48.23,14.18
1101001983,110100,1983,113,1,48.23,14.18
1101001984,110100,1984,115,1,48.23,14.18
1101001985,110100,1985,111,1,48.23,14.18
1101001986,110100,1986,116,1,48.23,14.18
1101001987,110100,1987,114,1,48.23,14.18
1101001988,110100,1988,114,3,48.23,14.18
1101001989,110100,1989,103,1,48.23,14.18
1101001990,110100,1990,91,1,48.23,14.18
1101001992,110100,1992,116,1,48.23,14.18
1101001993,110100,1993,116,1,48.23,14.18
1101001994,110100,1994,108,2,48.23,14.18
1101001995,110100,1995,115,1,48.23,14.18
1101001996,110100,1996,116,1,48.23,14.18
1101001997,110100,1997,117,1,48.23,14.18
1101001998,110100,1998,101,1,48.23,14.18
1101002004,110100,2004,109,1,48.23,14.18
1101002005,110100,2005,106,1,48.23,14.18
1101501997,110150,1997,130,2,48.50,14.50
1101501998,110150,1998,125,2,48.50,14.50
1101502003,110150,2003,122,2,48.50,14.50
1101502004,110150,2004,127,2,48.50,14.50
1101502005,110150,2005,129,1,48.50,14.50
1101502006,110150,2006,135,1,48.50,14.50
1101502007,110150,2007,120,1,48.50,14.50
1101652005,110165,2005,115,1,47.85,16.25
1101901996,110190,1996,133.5,2,48.68,15.37
1101902003,110190,2003,120,1,48.68,15.37
1101902005,110190,2005,127,1,48.68,15.37
1101902007,110190,2007,110,1,48.68,15.37
1102101983,110210,1983,122,1,48.95,15.03
1102101985,110210,1985,134,1,48.95,15.03
1102101993,110210,1993,130,1,48.95,15.03
1102101995,110210,1995,148,1,48.95,15.03
1102101996,110210,1996,139,1,48.95,15.03
1102101997,110210,1997,144,1,48.95,15.03
1102101998,110210,1998,132,1,48.95,15.03
1102102003,110210,2003,114,1,48.95,15.03
